Made,Body,Year,Fuel_Type,Transmission,Condition,Price,Cylinder_Numbers,Engine_Size,Estimated_Mileage,Warranty,peakrpm,Owners
Chevrolet,Hatchback,2019,Petrol,Manual,Fair,13401.25981,3,1.867760046,30024.97484,18,4331,2
Toyota,Hatchback,2010,Electric,Manual,Good,26776.63556,3,2.6009934,12029.47162,14,5272,2
Chevrolet,Coupe,2003,Electric,Automatic,Good,21283.41964,4,2.154819413,13052.02381,23,4372,1
Chevrolet,Coupe,2005,Hybrid,Manual,Good,15698.88742,6,1.842175777,21886.67198,30,5508,3
Chevrolet,Hatchback,2008,Petrol,Manual,Good,31995.56446,6,2.54880789,7629.910727,9,4440,1
Nissan,SUV,2009,Petrol,Manual,Good,11658.17886,2,1.656917977,27329.50915,13,6580,4
Nissan,SUV,2012,Petrol,Manual,Fair,12148.73484,2,2.77864924,31166.79532,10,4206,3
Honda,Saloon,2002,Petrol,Manual,Fair,5365.124394,3,2.027759557,47989.39917,14,6411,2
Ford,Hatchback,2014,Hybrid,Automatic,Excellent,34205.97686,5,2.926604873,5154.663552,11,4820,1
Toyota,Truck,2016,Electric,Manual,Excellent,28087.46059,6,2.965655014,9450.890688,25,4648,1
Toyota,Saloon,2019,Hybrid,Automatic,Excellent,30617.27971,4,3.046566577,11093.98418,10,4442,2
Toyota,Truck,2011,Hybrid,Manual,Good,24239.30335,2,2.685814421,12880.4846,33,4894,2
Honda,Saloon,2002,Petrol,Manual,Fair,6458.154549,2,1.899736842,37997.21516,6,5462,2
Nissan,SUV,2011,Petrol,Manual,Good,10338.74129,2,2.191934303,33034.59813,33,5266,4
Honda,Saloon,2003,Petrol,Manual,Fair,5300.465235,3,2.00570221,41716.77854,24,6281,4
Toyota,Truck,2014,Hybrid,Automatic,Excellent,34267.48956,5,2.749964751,9652.456373,35,4390,1
Ford,Coupe,2008,Hybrid,Automatic,Good,23843.25192,3,2.616072607,14850.31439,9,5709,2
Chevrolet,Hatchback,2010,Electric,Manual,Fair,16499.70551,6,2.33075922,24408.08455,6,5622,4
Nissan,Coupe,2004,Petrol,Manual,Good,7961.778968,2,1.923109888,39268.87293,14,5092,2
Nissan,Coupe,2005,Petrol,Manual,Good,10543.52937,2,2.95538434,35018.89153,24,5856,2
Honda,Saloon,2006,Petrol,Manual,Fair,6455.887482,2,1.591791754,36932.0762,9,6090,4
Nissan,Coupe,2007,Petrol,Manual,Fair,8236.529779,3,2.161333853,36131.56321,19,4471,3
Toyota,Truck,2014,Hybrid,Manual,Excellent,26700.44773,4,2.732253996,12819.79992,19,5446,2
Toyota,Saloon,2022,Hybrid,Manual,Excellent,28439.51369,3,2.969782336,8079.468525,14,6387,1
Honda,Saloon,2006,Petrol,Manual,Fair,5805.020857,2,1.955041574,41456.42067,24,5017,2
Toyota,Saloon,2019,Hybrid,Automatic,Good,27867.70051,2,2.774151534,12798.95665,16,6480,2
Ford,Coupe,2011,Hybrid,Manual,Good,24018.92994,4,2.359140751,10806.77741,21,4223,2
Honda,Saloon,2002,Petrol,Manual,Good,5980.384222,3,2.321698183,42793.05135,24,6135,2
Ford,Hatchback,2015,Electric,Manual,Fair,20160.02156,6,2.46067812,19308.05085,9,6174,1
Chevrolet,Hatchback,2010,Hybrid,Manual,Good,18597.1518,3,2.579315817,22946.90742,14,4689,2
Ford,Coupe,2011,Hybrid,Manual,Good,15703.85163,2,2.356184343,24566.59107,30,4772,3
Chevrolet,Coupe,2003,Hybrid,Manual,Excellent,22314.30642,6,2.329174972,13721.74112,22,5917,2
Chevrolet,Hatchback,2012,Electric,Manual,Good,21561.79873,6,1.981868826,15024.94782,20,6564,4
Ford,SUV,2006,Hybrid,Automatic,Fair,19901.96466,5,1.991809895,16095.01537,13,5534,1
Honda,Saloon,2003,Petrol,Manual,Good,4761.090049,2,1.770066677,42147.50797,31,4384,4
Toyota,Truck,2014,Hybrid,Automatic,Good,31846.13149,2,2.603942931,11802.96062,18,5373,1
Toyota,Saloon,2018,Hybrid,Manual,Excellent,25169.38863,3,2.686650072,10118.40684,6,4152,2
Chevrolet,Hatchback,2008,Electric,Automatic,Fair,18179.51441,6,2.314047626,18169.10975,7,6131,3
Chevrolet,Hatchback,2010,Hybrid,Manual,Good,18071.65334,5,2.505902712,20480.77117,15,6100,4
Honda,Saloon,2007,Petrol,Manual,Good,4885.955773,2,2.3935334,43227.15648,32,4117,4
Nissan,Coupe,2008,Petrol,Manual,Good,10878.18819,2,1.960279016,30560.5411,26,4554,4
Ford,Hatchback,2022,Hybrid,Manual,Excellent,25795.50617,4,2.972846983,12142.72987,32,5196,2
Chevrolet,Coupe,2007,Petrol,Automatic,Good,18056.31816,2,1.425956352,22512.85455,18,6020,4
Toyota,Truck,2012,Electric,Manual,Good,14655.51098,2,2.32432601,24894.5105,16,5799,2
Honda,Saloon,2002,Petrol,Manual,Good,6703.609939,3,2.165210829,37988.00723,19,6012,2
Ford,SUV,2003,Hybrid,Automatic,Good,25512.81357,6,2.678249437,10263.80198,21,5290,1
Honda,Saloon,2007,Petrol,Manual,Fair,6105.5981,2,2.385589086,45829.97527,33,5305,2
Ford,Coupe,2009,Hybrid,Automatic,Excellent,27861.00846,5,2.825054678,10067.92428,34,4864,1
Ford,Hatchback,2014,Hybrid,Manual,Excellent,28515.81806,4,2.85025264,9334.330491,11,4669,1
Chevrolet,Hatchback,2010,Petrol,Automatic,Good,19007.0584,2,1.661945627,18725.98683,7,5123,2
Honda,Saloon,2001,Petrol,Manual,Fair,4687.918028,3,1.757689813,44646.2838,31,6250,4
Honda,Saloon,2004,Petrol,Manual,Fair,4934.671464,3,1.885393514,42120.59089,10,6555,3
Toyota,Truck,2014,Electric,Automatic,Excellent,22511.4424,2,2.656313581,16123.84262,24,4458,2
Toyota,Truck,2012,Hybrid,Automatic,Good,24757.06845,4,2.759518341,8252.617603,12,4701,1
Chevrolet,Hatchback,2011,Hybrid,Automatic,Excellent,20524.61544,5,2.093590882,19799.14552,33,4352,3
Chevrolet,Coupe,2003,Electric,Manual,Good,18988.34101,4,2.468459366,13562.29614,33,5790,1
Nissan,Coupe,2007,Petrol,Manual,Fair,9451.366443,2,1.774033471,38694.65357,22,5488,4
Toyota,Truck,2014,Hybrid,Manual,Good,29144.8934,6,2.789209503,13008.40904,10,5396,2
Ford,Coupe,2012,Electric,Manual,Good,20898.42845,4,2.673514212,16461.59246,17,5910,3
Honda,Saloon,2004,Petrol,Manual,Fair,6826.924158,2,2.413038568,37056.05585,24,5534,4
Chevrolet,Hatchback,2019,Electric,Manual,Good,18683.21822,4,1.933507863,18263.55817,32,4957,4
Honda,Saloon,2006,Petrol,Manual,Fair,6723.210997,3,1.766454175,38036.99266,23,5948,4
Honda,Saloon,2005,Petrol,Manual,Fair,7046.248226,2,1.177304094,38513.42764,33,5398,1
Nissan,Coupe,2002,Petrol,Manual,Good,9628.632258,2,2.363404863,32851.34557,17,4436,4
Toyota,Truck,2015,Hybrid,Automatic,Fair,16044.65849,5,2.681752998,21741.94272,8,4792,2
Chevrolet,Hatchback,2008,Hybrid,Automatic,Good,16022.66957,3,1.940064121,20166.43827,31,6426,3
Honda,Saloon,2002,Petrol,Manual,Good,6981.648594,2,1.767168628,39338.00622,9,5258,4
Chevrolet,Hatchback,2011,Petrol,Automatic,Fair,16305.41594,5,2.587800235,27699.10647,20,6268,2
Ford,SUV,2006,Hybrid,Manual,Good,21342.22389,2,2.304442194,18338.9057,20,5517,3
Nissan,Coupe,2003,Petrol,Manual,Fair,9793.366551,2,2.477160311,33753.03091,16,5897,1
Ford,Coupe,2009,Hybrid,Manual,Good,28373.53821,2,2.55828428,9834.873102,7,6336,2
Chevrolet,Hatchback,2012,Petrol,Manual,Good,19374.03942,4,2.518001278,21072.56898,23,5905,3
Chevrolet,Hatchback,2018,Hybrid,Automatic,Good,23222.34035,4,2.228056564,12292.05523,8,5253,2
Toyota,Hatchback,2010,Hybrid,Automatic,Good,28007.5512,6,2.569607024,12896.06761,23,5793,1
Honda,Saloon,2004,Petrol,Manual,Fair,6562.861854,2,1.182286096,40339.29788,19,4384,4
Honda,Saloon,2007,Petrol,Manual,Fair,5966.300099,3,2.605445508,37372.62353,11,4672,4
Ford,Coupe,2007,Electric,Manual,Fair,17794.44552,4,2.480202243,22309.8621,7,5512,2
Nissan,Coupe,2007,Petrol,Manual,Fair,9920.947103,2,2.012086912,34667.38734,6,4322,3
Honda,Saloon,2003,Petrol,Manual,Good,6241.51571,2,1.866277944,39975.55291,13,4979,4
Toyota,Truck,2014,Electric,Automatic,Good,29317.81831,3,2.115936122,8540.006589,15,4522,2
Ford,Coupe,2010,Electric,Automatic,Good,25219.47042,2,2.14833978,10304.20694,25,4481,2
Ford,Coupe,2010,Electric,Manual,Excellent,25076.9673,5,2.605741895,12444.11236,23,5469,1
Toyota,Hatchback,2008,Hybrid,Manual,Excellent,31677.81875,3,2.652563895,8586.527494,25,5487,1
Nissan,Coupe,2002,Petrol,Manual,Fair,9308.307737,2,2.322127797,36875.22071,16,6277,3
Toyota,Truck,2014,Electric,Automatic,Good,30193.01496,5,2.277762077,5824.361543,23,6267,1
Nissan,SUV,2009,Electric,Manual,Good,11632.74439,2,2.566841281,29409.3471,32,5257,4
Toyota,Saloon,2005,Hybrid,Automatic,Excellent,23231.99752,5,2.219898224,15931.78471,21,6013,3
Toyota,Saloon,2021,Hybrid,Manual,Good,23959.45881,3,2.128810358,17857.74222,10,4733,1
Chevrolet,Hatchback,2014,Petrol,Automatic,Good,15695.69861,2,2.085324309,20697.58547,12,4798,4
Ford,Coupe,2008,Hybrid,Automatic,Good,18570.01936,4,2.805744984,22250.3093,27,6318,4
Toyota,Truck,2017,Hybrid,Automatic,Excellent,41925.47241,2,2.59640578,4532.333007,16,6066,1
Honda,Saloon,2002,Petrol,Manual,Fair,6410.479124,2,1.769360636,43886.0875,18,5158,4
Ford,Hatchback,2017,Hybrid,Manual,Excellent,22677.47774,4,1.68233445,15038.85899,25,4859,1
Honda,Hatchback,2004,Petrol,Manual,Good,7937.883518,2,2.203737101,38543.19998,29,5958,3
Ford,Hatchback,2019,Hybrid,Manual,Excellent,26404.09833,5,2.441855381,9208.798745,33,6443,2
Honda,Hatchback,2003,Petrol,Manual,Fair,5445.823112,2,1.744317873,41786.6382,21,4171,4
Toyota,Hatchback,2008,Electric,Manual,Good,21608.89209,2,2.859701644,17082.06627,35,5362,2
Toyota,Hatchback,2010,Hybrid,Automatic,Excellent,30094.37698,5,3.3486871,8788.407844,19,4860,2
Chevrolet,Hatchback,2015,Electric,Automatic,Good,19149.39843,4,2.455225881,15250.32929,12,5734,4
Honda,Hatchback,2008,Petrol,Manual,Good,7322.324183,3,2.13277706,41482.39462,12,4900,4
Nissan,Coupe,2006,Petrol,Manual,Good,10755.65057,2,2.194716901,29251.15625,17,6327,4
Chevrolet,Coupe,2005,Petrol,Manual,Fair,14338.13571,2,2.213055589,29263.44969,17,5846,4
Honda,Hatchback,2001,Petrol,Manual,Good,5426.372072,2,1.525045299,42135.24612,25,4764,3
Honda,Hatchback,2002,Petrol,Manual,Good,5322.16338,2,1.750673109,48114.83231,6,5250,3
Chevrolet,Hatchback,2011,Electric,Automatic,Fair,18651.05791,4,2.31151249,20606.26319,28,6591,2
Toyota,Truck,2013,Hybrid,Automatic,Good,25383.70485,6,2.781300429,13394.95629,11,4688,2
Honda,Hatchback,2004,Petrol,Manual,Good,5744.330195,2,1.888101963,37856.05277,13,5626,2
Toyota,Saloon,2005,Hybrid,Manual,Excellent,24445.10935,3,2.972775077,13901.65065,32,4379,2
Chevrolet,Coupe,2005,Electric,Automatic,Excellent,20022.08027,5,2.704763299,17483.00945,18,5430,3
Toyota,Saloon,2021,Hybrid,Manual,Good,25095.46024,2,2.475948804,13534.5786,10,6544,2
Ford,Hatchback,2017,Electric,Manual,Excellent,21275.84211,3,2.329404799,17822.95845,29,5717,3
Nissan,Coupe,2001,Petrol,Manual,Fair,7742.133684,2,2.139018483,36803.15092,15,6016,4
Honda,Hatchback,2003,Petrol,Manual,Fair,5297.092977,2,2.168521159,40542.7645,32,5992,4
Nissan,SUV,2013,Petrol,Manual,Fair,11302.27366,3,2.163486834,32324.36656,19,5342,4
Toyota,Truck,2012,Electric,Automatic,Good,22659.03328,2,2.493836913,13384.49764,29,4212,1
Honda,Hatchback,2002,Petrol,Manual,Good,8013.745825,3,2.365457419,35425.31051,14,4116,3
Toyota,Saloon,2005,Hybrid,Automatic,Good,29147.83316,6,2.581361977,7609.939801,22,5375,1
Ford,Coupe,2007,Hybrid,Automatic,Excellent,20734.01647,5,2.673634079,17948.17436,8,6582,2
Chevrolet,Hatchback,2011,Electric,Automatic,Good,16162.10929,6,2.158863427,22694.50717,17,4150,2
Honda,Hatchback,2004,Petrol,Manual,Good,4091.243226,3,1.707995569,47806.75275,17,4447,3
Ford,Coupe,2010,Hybrid,Manual,Good,22240.93481,6,2.251054277,17263.31258,16,4244,1
Ford,Coupe,2011,Electric,Automatic,Excellent,31794.10417,4,2.554422015,7373.777258,27,6346,1
Honda,Hatchback,2008,Petrol,Manual,Good,7833.212416,2,1.684664013,39825.36211,14,6464,3
Toyota,Saloon,2022,Electric,Manual,Excellent,34042.01261,6,2.882604243,6397.893704,9,6529,1
Ford,Hatchback,2015,Hybrid,Automatic,Excellent,26437.03683,4,2.337086466,9380.288432,13,4526,1
Nissan,Coupe,2005,Petrol,Manual,Good,9433.126061,2,1.794548574,33917.77107,15,5905,3
Ford,Coupe,2012,Hybrid,Automatic,Excellent,24391.2258,5,2.567424067,15882.87744,19,5808,2
Toyota,Truck,2017,Electric,Automatic,Good,28723.5775,2,2.07894691,12229.71611,35,5651,1
Toyota,Hatchback,2010,Hybrid,Manual,Excellent,25918.58121,5,2.495821671,12745.01702,6,5253,2
Nissan,SUV,2011,Petrol,Manual,Fair,8520.873591,2,1.967719161,38827.3096,17,6525,3
Ford,SUV,2005,Electric,Manual,Good,23712.19214,4,2.114335973,13303.7389,10,5219,1
Toyota,Hatchback,2008,Petrol,Automatic,Good,19236.22198,3,2.509612153,20985.30945,19,5968,1
Honda,Hatchback,2002,Petrol,Manual,Fair,6794.74971,2,1.843550652,36006.15352,9,4885,2
Chevrolet,Coupe,2003,Hybrid,Manual,Good,15273.4395,5,2.47204312,26669.64965,33,4134,4
Chevrolet,Hatchback,2009,Electric,Automatic,Good,19709.02374,3,2.44964132,14804.16905,22,6364,3
Chevrolet,Hatchback,2015,Electric,Automatic,Good,14759.48146,5,2.072669143,25345.41397,31,6341,2
Ford,Coupe,2011,Hybrid,Manual,Good,23334.90315,4,3.000395675,9530.914817,27,5049,1
Nissan,Coupe,2005,Petrol,Manual,Fair,10112.493,2,2.164245795,33713.86163,31,5667,3
Toyota,Saloon,2004,Hybrid,Manual,Good,25179.98541,3,2.387515686,13411.18419,18,4142,2
Honda,Hatchback,2008,Petrol,Manual,Fair,6647.694131,2,1.908516884,39892.43856,16,4463,4
Ford,Coupe,2012,Hybrid,Automatic,Good,22312.89475,3,3.231711249,14210.69538,16,4443,2
Chevrolet,Hatchback,2012,Petrol,Manual,Good,16230.12828,6,2.455156226,22209.91721,10,6048,3
Ford,SUV,2005,Hybrid,Manual,Good,21355.33114,3,2.963404717,13598.26723,11,5783,3
Nissan,Coupe,2002,Petrol,Manual,Fair,8492.652322,2,2.431332065,33754.55676,9,6118,3
Nissan,SUV,2017,Electric,Automatic,Good,12845.67196,2,1.991863503,28070.29224,15,5387,3
Toyota,Saloon,2005,Hybrid,Manual,Good,22846.8667,2,2.600734882,8034.131064,15,4479,1
Toyota,Truck,2017,Hybrid,Automatic,Excellent,31460.5272,5,3.14033563,9404.868348,17,5121,1
Nissan,SUV,2011,Petrol,Manual,Good,9945.60343,3,2.801482303,31947.14995,27,5376,3
Nissan,Coupe,2008,Petrol,Manual,Fair,9166.942358,2,2.15896151,34531.65047,28,5679,4
Nissan,Coupe,2005,Petrol,Manual,Fair,9991.229912,2,1.698927793,31511.01931,23,4982,4
Ford,Hatchback,2016,Hybrid,Manual,Good,25018.50281,6,2.639284193,9520.658323,35,5511,2
Nissan,Coupe,2005,Petrol,Manual,Fair,7063.265947,2,1.8710625,34103.54352,20,5949,4
Honda,Hatchback,2005,Petrol,Manual,Good,6122.296146,2,1.787789241,38427.62523,28,5297,3
Chevrolet,Hatchback,2011,Petrol,Automatic,Fair,18019.1774,5,2.608773147,16196.54669,28,4492,4
Nissan,Coupe,2002,Petrol,Manual,Good,9206.386353,2,1.96627486,35808.05937,23,5470,4
Chevrolet,Hatchback,2010,Electric,Manual,Good,11631.30519,2,2.247619957,30021.8482,8,5891,4
Ford,Coupe,2010,Hybrid,Automatic,Good,22671.70432,5,2.190929179,13604.00983,8,6591,2
Chevrolet,Hatchback,2012,Electric,Manual,Excellent,22840.5462,3,2.339502645,14314.03509,6,5312,3
Ford,Hatchback,2019,Electric,Automatic,Good,26202.16004,3,2.239718647,11209.51096,22,4790,2
Ford,Coupe,2009,Electric,Manual,Good,27572.75011,5,2.316932475,9569.733828,32,4393,1
Ford,Coupe,2007,Petrol,Manual,Good,19571.39422,5,2.43837495,20847.55597,11,5516,3
Toyota,Truck,2017,Electric,Manual,Good,27344.49373,6,2.80150414,9578.328499,30,5086,2
Nissan,Coupe,2002,Electric,Manual,Fair,10115.93425,3,2.031308579,32944.6049,30,5264,2
Nissan,Coupe,2008,Petrol,Manual,Good,9149.412133,2,2.332262299,32377.20142,16,5050,4
Honda,Hatchback,2005,Petrol,Manual,Good,7242.246347,2,2.173594742,39746.6289,19,5844,3
Honda,Hatchback,2006,Petrol,Manual,Fair,6953.673673,2,2.510085699,38122.7315,22,6082,4
Nissan,Coupe,2002,Petrol,Manual,Good,8537.013081,3,2.308290789,37390.83999,33,5599,3
Toyota,Saloon,2019,Hybrid,Automatic,Excellent,24549.62166,5,2.824642208,8776.093742,12,5042,1
Nissan,Coupe,2006,Petrol,Manual,Fair,8414.919994,3,2.26917927,36422.56722,27,6084,4
Toyota,Saloon,2021,Hybrid,Automatic,Good,23132.66115,2,1.785575956,14052.97148,9,6260,2
Honda,Hatchback,2002,Petrol,Manual,Fair,6850.125977,2,1.692053958,38538.00454,16,6236,4
Chevrolet,Hatchback,2011,Hybrid,Manual,Good,17959.53805,4,2.53485553,22450.80176,24,4642,4
Honda,Hatchback,2008,Petrol,Manual,Fair,7229.431494,3,1.514259,38334.7731,14,5583,4
Honda,Hatchback,2004,Petrol,Manual,Fair,4619.300173,2,2.091653767,42019.66975,31,5371,2
Ford,Coupe,2009,Hybrid,Manual,Good,25104.00289,3,2.747982438,12444.35374,26,4819,2
Ford,Hatchback,2017,Hybrid,Manual,Good,27324.73217,3,2.82514885,9192.039028,13,5817,1
Ford,SUV,2004,Electric,Automatic,Good,24405.60172,4,2.166146416,15594.99742,25,4140,1
Ford,Coupe,2009,Petrol,Automatic,Good,18548.26718,6,2.491972242,19914.29581,9,5573,1
Toyota,Hatchback,2010,Electric,Manual,Fair,20750.01834,3,2.534565228,12627.11861,21,5315,2
Nissan,SUV,2011,Petrol,Manual,Good,11062.80731,2,2.231458901,29394.49487,11,5880,4
Chevrolet,Hatchback,2009,Hybrid,Manual,Good,16401.11819,4,2.311079304,22606.86918,11,5067,4
Honda,Hatchback,2007,Petrol,Manual,Good,5420.467987,2,1.900055176,42304.3703,24,4759,2
Toyota,Hatchback,2010,Electric,Automatic,Good,24305.90481,6,1.940396816,15068.66923,7,5571,2
Chevrolet,Hatchback,2012,Petrol,Manual,Good,17240.26982,4,2.839192846,26276.1855,16,6240,3
Toyota,Truck,2015,Petrol,Manual,Good,17274.16026,4,2.435070202,22959.74337,23,6540,3
Honda,Hatchback,2002,Petrol,Manual,Fair,6775.830367,2,2.184722267,40338.55143,14,4192,4
Nissan,Coupe,2004,Petrol,Manual,Good,11891.0788,2,2.589913252,26532.12759,33,6231,2
Ford,Coupe,2009,Electric,Manual,Excellent,27781.30557,6,2.163900695,9186.505645,21,4338,1
Nissan,SUV,2011,Petrol,Manual,Good,13185.68363,3,1.771293264,25602.23418,16,5730,3
Honda,Hatchback,2004,Petrol,Manual,Fair,5742.696168,3,1.391600352,41896.67939,19,5777,3
Honda,Hatchback,2004,Petrol,Manual,Good,7092.179469,2,1.902930313,41095.32202,13,5441,4
Honda,Hatchback,2003,Petrol,Manual,Fair,6113.999444,2,2.046205367,37469.72942,32,6007,4
Chevrolet,Coupe,2003,Electric,Manual,Good,16443.33684,6,2.263227354,24213.86803,18,5777,4
Nissan,Coupe,2008,Petrol,Manual,Good,6369.907748,2,1.491115025,38384.85267,15,6375,4
Nissan,Coupe,2002,Petrol,Manual,Good,9002.852628,2,1.716439499,34306.29541,28,5852,3
Toyota,Hatchback,2010,Petrol,Automatic,Fair,17421.68327,5,2.209049348,23753.56306,26,6024,2
Toyota,Saloon,2018,Hybrid,Automatic,Good,36488.21161,5,2.670228419,7058.874169,34,5190,1
Honda,Hatchback,2008,Petrol,Manual,Fair,6609.805047,2,2.312310733,36529.17435,8,5591,4
Nissan,Coupe,2006,Petrol,Manual,Good,8041.813128,2,2.408541753,34539.97888,7,5075,2
Honda,Hatchback,2002,Petrol,Manual,Fair,6428.63727,3,2.107139228,38112.56326,16,4823,2
Chevrolet,Hatchback,2009,Hybrid,Automatic,Good,20060.31275,2,2.480971067,20417.6168,29,5039,1
Toyota,Saloon,2019,Hybrid,Manual,Good,23555.58956,5,2.06539842,10462.00457,23,5107,1
Honda,Hatchback,2003,Petrol,Manual,Fair,5576.045238,2,2.118952283,38802.35717,29,5834,3
Honda,Hatchback,2007,Petrol,Manual,Fair,8174.169814,2,2.257849489,34764.72721,26,4973,3
Chevrolet,Hatchback,2009,Electric,Automatic,Good,16980.34789,3,2.590396765,19710.27926,30,4146,4
Ford,Coupe,2009,Hybrid,Manual,Good,23425.48775,6,2.270229787,15809.22415,9,4658,3
Nissan,SUV,2016,Petrol,Manual,Good,11685.06922,4,2.475388885,31688.9361,13,4386,3
Ford,SUV,2006,Hybrid,Automatic,Good,23708.58037,5,2.756512108,13548.46799,34,4214,2
Toyota,Truck,2013,Hybrid,Automatic,Good,29822.63967,2,2.468870423,6117.269161,16,5895,2
Honda,Hatchback,2002,Petrol,Manual,Good,5728.204875,3,2.265839502,39508.884,20,4455,3
Chevrolet,Hatchback,2017,Hybrid,Manual,Fair,15906.82375,6,1.99079185,18858.27642,28,5785,2
Chevrolet,Hatchback,2012,Petrol,Manual,Good,19142.63755,5,1.875874991,16288.24964,33,5503,1
Ford,Hatchback,2019,Hybrid,Manual,Good,25628.54388,5,2.568406702,8099.413401,26,5634,2
Nissan,Coupe,2007,Petrol,Manual,Good,8323.443493,2,1.915196814,30141.34288,7,6187,2
Honda,Hatchback,2006,Petrol,Manual,Good,6597.587624,2,1.524208915,37767.4092,28,4658,3
Nissan,Coupe,2003,Electric,Manual,Good,11552.55629,2,2.282536314,30617.96046,24,5165,3
Chevrolet,Hatchback,2008,Petrol,Manual,Good,12019.64331,2,2.109827622,29792.63407,20,5868,4
Chevrolet,Hatchback,2017,Hybrid,Automatic,Fair,16766.49985,4,1.935606098,22318.09723,14,4941,4
Toyota,Hatchback,2008,Petrol,Automatic,Good,16201.42229,5,2.198627531,25650.44753,31,5351,3
Toyota,Truck,2012,Hybrid,Manual,Good,24533.38222,3,2.263773825,13578.68455,31,5613,1
Honda,Hatchback,2000,Petrol,Manual,Good,6536.244703,2,2.021101644,40976.96266,31,4895,4
Ford,Hatchback,2019,Hybrid,Automatic,Excellent,22639.95965,5,2.354525332,14952.35814,33,5718,2
Nissan,Coupe,2004,Petrol,Manual,Fair,6488.602963,2,2.161015223,40319.98065,32,5481,2
Honda,Hatchback,2000,Petrol,Manual,Fair,7098.819022,2,1.955679467,36884.26716,31,6105,3
Toyota,Hatchback,2010,Petrol,Automatic,Good,34701.33753,6,2.061260356,7946.153486,18,4100,1
Nissan,Coupe,2008,Electric,Manual,Fair,10953.43427,2,1.85699347,34151.57228,7,5381,3
Toyota,Hatchback,2008,Hybrid,Automatic,Good,22266.05009,6,2.134821291,15091.8208,8,5162,3
Nissan,Coupe,2004,Petrol,Manual,Fair,8394.493781,2,2.124672127,36526.77844,17,5598,4
Ford,Hatchback,2014,Electric,Manual,Good,24043.37302,2,2.462669308,16069.16042,19,5697,2
Honda,Hatchback,2002,Petrol,Manual,Fair,7266.242281,2,2.355764762,41663.63607,25,6588,3
Nissan,SUV,2015,Petrol,Manual,Good,12633.37824,2,2.132121618,29765.88964,31,4586,4
Chevrolet,Hatchback,2010,Hybrid,Automatic,Good,16769.4733,3,1.945200077,19551.04075,18,4141,4
Chevrolet,Hatchback,2012,Hybrid,Manual,Good,14094.04067,5,2.261870045,25339.3792,32,5021,3
Nissan,Coupe,2008,Petrol,Manual,Fair,10218.73197,3,2.306660438,31834.6643,28,6241,4
Nissan,Coupe,2003,Petrol,Manual,Fair,7691.199716,2,1.958302007,36573.37194,31,5737,3
Chevrolet,Hatchback,2010,Petrol,Manual,Good,19330.68548,6,2.218664222,20759.82979,17,4626,4
Chevrolet,Hatchback,2018,Hybrid,Manual,Excellent,22064.30637,3,2.405850731,14075.49975,6,5898,2
Toyota,Hatchback,2009,Hybrid,Manual,Good,26697.87962,4,2.258186404,9469.817552,18,4227,2
Toyota,Truck,2011,Hybrid,Manual,Good,26155.88371,2,2.364225644,11203.79013,27,4259,2
Ford,Hatchback,2018,Electric,Automatic,Fair,20450.94499,3,2.413998718,17956.61277,29,5755,3
Honda,Hatchback,2008,Petrol,Manual,Fair,5292.776868,2,2.090006826,44413.55245,7,5512,4
Toyota,Truck,2012,Hybrid,Manual,Good,25793.65643,4,3.01322518,11458.69759,23,4659,2
Chevrolet,Coupe,2006,Electric,Manual,Good,14768.4239,2,2.018015734,24333.38068,22,5418,4
Toyota,Truck,2014,Electric,Automatic,Good,24660.93129,6,2.751341281,10305.79493,24,4454,2
Ford,Coupe,2012,Electric,Automatic,Good,22117.87088,2,2.591149611,15744.24624,28,6149,2
Ford,SUV,2006,Electric,Automatic,Good,26370.22562,5,2.780046325,10612.45717,20,5260,1
Honda,Hatchback,2007,Petrol,Manual,Good,6177.572935,2,1.805084702,42112.83254,13,4413,3
Toyota,Saloon,2018,Hybrid,Automatic,Excellent,30974.97561,5,2.521259139,8016.275354,28,5416,1
Chevrolet,Hatchback,2011,Electric,Manual,Fair,17094.68317,6,2.098213488,17783.23177,14,5236,4
